回号	1~14_rank	15~29_rank	30~43_rank	mean_rank	min_rank	max_rank	1~14_rank_z	15~29_rank_z	30~43_rank_z	mean_rank_z	min_rank_z	max_rank_z	anomaly_score
第1915回	2	3	1	22.5	10	42	0.02235390489296395	0.839213213331123	-0.8869017802307427	0.11155146730318112	0.7333388820061355	0.8694082696582007	1.7484688984548296
第1914回	1	4	1	21.5	6	43	-0.9034248879912523	1.7405313893186287	-0.8869017802307427	-0.09995474840872877	-0.05489306712911891	1.0747288874439622	3.5308580575406237
第1913回	3	2	1	15.67	2	31	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-1.3330359860091634	-0.8431250162643733	-1.3891185259851744	1.897139440664306
第1912回	2	1	3	22.83	5	40	0.02235390489296395	-0.9634231386438888	0.9700146474286917	0.18134851848811104	-0.25195105441293253	0.458767034086678	1.9557916909655444
第1911回	0	4	2	25.5	15	32	-1.8292036808754686	1.7405313893186287	0.04155643359897447	0.7460701144389108	1.7186288184252034	-1.183797908199413	3.6112915037930717
第1910回	1	3	2	24.0	11	40	-0.9034248879912523	0.839213213331123	0.04155643359897447	0.42881079087104595	0.9303968692899491	0.458767034086678	1.7841945349213497
第1909回	1	4	1	18.83	3	30	-0.9034248879912523	1.7405313893186287	-0.8869017802307427	-0.6646763443595286	-0.6460670289805597	-1.5944391437709358	3.5308580575406237
第1908回	3	2	1	17.67	3	33	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-0.9100235545853433	-0.6460670289805597	-0.9784772904136516	1.897139440664306
第1907回	3	0	3	23.67	7	43	0.9481326977771802	-1.8647413146313947	0.9700146474286917	0.35901373968611605	0.1421649201546947	1.0747288874439622	3.7828886598372664
第1906回	2	1	3	26.17	11	42	0.02235390489296395	-0.9634231386438888	0.9700146474286917	0.8877792789658908	0.9303968692899491	0.8694082696582007	1.9557916909655444
第1905回	0	3	3	30.0	16	42	-1.8292036808754686	0.839213213331123	0.9700146474286917	1.6978480851425053	1.915686805709017	0.8694082696582007	3.638431541635283
第1904回	3	2	1	20.33	8	41	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-0.3474170207916637	0.3392229074385083	0.6640876518724393	1.897139440664306
第1903回	1	2	3	27.5	8	40	-0.9034248879912523	-0.062104962656382955	0.9700146474286917	1.1690825458627305	0.3392229074385083	0.458767034086678	1.935544498076327
第1902回	3	0	3	20.0	2	37	0.9481326977771802	-1.8647413146313947	0.9700146474286917	-0.4172140719765936	-0.8431250162643733	-0.15719481927060613	3.7828886598372664
第1901回	3	1	2	18.17	5	42	0.9481326977771802	-0.9634231386438888	0.04155643359897447	-0.8042704467293884	-0.25195105441293253	0.8694082696582007	1.9531122700200436
第1900回	0	4	2	26.67	16	41	-1.8292036808754686	1.7405313893186287	0.04155643359897447	0.9935323868218457	1.915686805709017	0.6640876518724393	3.6112915037930717
第1899回	2	1	3	25.5	3	40	0.02235390489296395	-0.9634231386438888	0.9700146474286917	0.7460701144389108	-0.6460670289805597	0.458767034086678	1.9557916909655444
第1898回	1	2	3	25.5	9	36	-0.9034248879912523	-0.062104962656382955	0.9700146474286917	0.7460701144389108	0.5362808947223219	-0.3625154370563675	1.935544498076327
第1897回	2	1	3	24.33	3	42	0.02235390489296395	-0.9634231386438888	0.9700146474286917	0.49860784205597586	-0.6460670289805597	0.8694082696582007	1.9557916909655444
第1896回	2	2	2	22.33	9	40	0.02235390489296395	-0.062104962656382955	0.04155643359897447	0.07559541063215608	0.5362808947223219	0.458767034086678	0.12601530114832138
第1895回	2	3	1	21.33	11	32	0.02235390489296395	0.839213213331123	-0.8869017802307427	-0.1359108050797538	0.9303968692899491	-1.183797908199413	1.7484688984548296
第1894回	2	2	2	24.17	11	40	0.02235390489296395	-0.062104962656382955	0.04155643359897447	0.46476684754207104	0.9303968692899491	0.458767034086678	0.12601530114832138
第1893回	3	2	1	17.33	4	39	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-0.9819356679273934	-0.4490090416967461	0.25344641630091663	1.897139440664306
第1892回	3	1	2	19.33	1	41	0.9481326977771802	-0.9634231386438888	0.04155643359897447	-0.5589232365035736	-1.040183003548187	0.6640876518724393	1.9531122700200436
第1891回	1	3	2	24.5	3	42	-0.9034248879912523	0.839213213331123	0.04155643359897447	0.5345638987270009	-0.6460670289805597	0.8694082696582007	1.7841945349213497
第1890回	0	4	2	28.0	17	41	-1.8292036808754686	1.7405313893186287	0.04155643359897447	1.2748356537186856	2.1127447929928307	0.6640876518724393	3.6112915037930717
第1889回	1	3	2	21.33	1	40	-0.9034248879912523	0.839213213331123	0.04155643359897447	-0.1359108050797538	-1.040183003548187	0.458767034086678	1.7841945349213497
第1888回	2	2	2	23.17	12	41	0.02235390489296395	-0.062104962656382955	0.04155643359897447	0.2532606318301611	1.1274548565737628	0.6640876518724393	0.12601530114832138
第1887回	1	3	2	23.67	4	40	-0.9034248879912523	0.839213213331123	0.04155643359897447	0.35901373968611605	-0.4490090416967461	0.458767034086678	1.7841945349213497
第1886回	2	2	2	22.33	10	43	0.02235390489296395	-0.062104962656382955	0.04155643359897447	0.07559541063215608	0.7333388820061355	1.0747288874439622	0.12601530114832138
第1885回	1	3	2	25.67	11	41	-0.9034248879912523	0.839213213331123	0.04155643359897447	0.7820261711099359	0.9303968692899491	0.6640876518724393	1.7841945349213497
第1884回	2	1	3	25.5	2	43	0.02235390489296395	-0.9634231386438888	0.9700146474286917	0.7460701144389108	-0.8431250162643733	1.0747288874439622	1.9557916909655444
第1883回	2	3	1	20.33	8	40	0.02235390489296395	0.839213213331123	-0.8869017802307427	-0.3474170207916637	0.3392229074385083	0.458767034086678	1.7484688984548296
第1882回	1	3	2	24.17	12	33	-0.9034248879912523	0.839213213331123	0.04155643359897447	0.46476684754207104	1.1274548565737628	-0.9784772904136516	1.7841945349213497
第1881回	2	2	2	22.33	2	41	0.02235390489296395	-0.062104962656382955	0.04155643359897447	0.07559541063215608	-0.8431250162643733	0.6640876518724393	0.12601530114832138
第1880回	1	3	2	22.17	2	40	-0.9034248879912523	0.839213213331123	0.04155643359897447	0.041754416118251224	-0.8431250162643733	0.458767034086678	1.7841945349213497
第1879回	1	1	4	28.83	6	43	-0.9034248879912523	-0.9634231386438888	1.898472861258409	1.4503858127595703	-0.05489306712911891	1.0747288874439622	3.7653208878935502
第1878回	2	0	4	26.17	3	39	0.02235390489296395	-1.8647413146313947	1.898472861258409	0.8877792789658908	-0.6460670289805597	0.25344641630091663	3.7855680807827676
第1877回	2	4	0	18.5	4	29	0.02235390489296395	1.7405313893186287	-1.81535999406046	-0.7344733955444585	-0.4490090416967461	-1.7997597615566971	3.5782452882720523
第1876回	3	3	0	15.33	2	27	0.9481326977771802	0.839213213331123	-1.81535999406046	-1.404948099351213	-0.8431250162643733	-2.21040099712822	3.6027059051687633
第1875回	4	2	0	14.67	2	29	1.8739114906613967	-0.062104962656382955	-1.81535999406046	-1.5445422017210735	-0.8431250162643733	-1.7997597615566971	3.75137644737824
第1874回	2	3	1	17.83	1	33	0.02235390489296395	0.839213213331123	-0.8869017802307427	-0.8761825600714385	-1.040183003548187	-0.9784772904136516	1.7484688984548296
第1873回	2	2	2	22.33	6	34	0.02235390489296395	-0.062104962656382955	0.04155643359897447	0.07559541063215608	-0.05489306712911891	-0.7731566726278902	0.12601530114832138
第1872回	3	2	1	18.33	8	38	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-0.7704294522154835	0.3392229074385083	0.04812579851515525	1.897139440664306
第1871回	3	3	0	12.67	1	25	0.9481326977771802	0.839213213331123	-1.81535999406046	-1.9675546331448932	-1.040183003548187	-2.6210422326997427	3.6027059051687633
第1870回	3	1	2	20.67	3	37	0.9481326977771802	-0.9634231386438888	0.04155643359897447	-0.27550490744961365	-0.6460670289805597	-0.15719481927060613	1.9531122700200436
第1869回	1	3	2	24.67	11	34	-0.9034248879912523	0.839213213331123	0.04155643359897447	0.5705199553980259	0.9303968692899491	-0.7731566726278902	1.7841945349213497
第1868回	2	1	3	27.17	8	43	0.02235390489296395	-0.9634231386438888	0.9700146474286917	1.0992854946778008	0.3392229074385083	1.0747288874439622	1.9557916909655444
第1867回	1	1	4	28.83	13	35	-0.9034248879912523	-0.9634231386438888	1.898472861258409	1.4503858127595703	1.3245128438575764	-0.5678360548421288	3.7653208878935502
第1866回	1	2	3	26.67	2	43	-0.9034248879912523	-0.062104962656382955	0.9700146474286917	0.9935323868218457	-0.8431250162643733	1.0747288874439622	1.935544498076327
第1865回	2	1	3	24.0	4	40	0.02235390489296395	-0.9634231386438888	0.9700146474286917	0.42881079087104595	-0.4490090416967461	0.458767034086678	1.9557916909655444
第1864回	1	2	3	27.17	2	39	-0.9034248879912523	-0.062104962656382955	0.9700146474286917	1.0992854946778008	-0.8431250162643733	0.25344641630091663	1.935544498076327
第1863回	2	2	2	21.83	7	32	0.02235390489296395	-0.062104962656382955	0.04155643359897447	-0.030157697223798866	0.1421649201546947	-1.183797908199413	0.12601530114832138
第1862回	2	0	4	25.67	7	38	0.02235390489296395	-1.8647413146313947	1.898472861258409	0.7820261711099359	0.1421649201546947	0.04812579851515525	3.7855680807827676
第1861回	1	1	4	28.0	2	39	-0.9034248879912523	-0.9634231386438888	1.898472861258409	1.2748356537186856	-0.8431250162643733	0.25344641630091663	3.7653208878935502
第1860回	2	4	0	16.83	3	28	0.02235390489296395	1.7405313893186287	-1.81535999406046	-1.0876887757833484	-0.6460670289805597	-2.0050803793424588	3.5782452882720523
第1859回	1	2	3	27.67	13	39	-0.9034248879912523	-0.062104962656382955	0.9700146474286917	1.2050386025337556	1.3245128438575764	0.25344641630091663	1.935544498076327
第1858回	3	1	2	21.17	5	37	0.9481326977771802	-0.9634231386438888	0.04155643359897447	-0.1697517995936587	-0.25195105441293253	-0.15719481927060613	1.9531122700200436
第1857回	2	4	0	20.67	8	29	0.02235390489296395	1.7405313893186287	-1.81535999406046	-0.27550490744961365	0.3392229074385083	-1.7997597615566971	3.5782452882720523
第1856回	3	2	1	17.17	1	43	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-1.0157766624412983	-1.040183003548187	1.0747288874439622	1.897139440664306
第1855回	4	1	1	14.5	2	34	1.8739114906613967	-0.9634231386438888	-0.8869017802307427	-1.5804982583920981	-0.8431250162643733	-0.7731566726278902	3.724236409536028
第1854回	2	1	3	26.0	5	42	0.02235390489296395	-0.9634231386438888	0.9700146474286917	0.8518232222948657	-0.25195105441293253	0.8694082696582007	1.9557916909655444
第1853回	3	1	2	19.67	4	38	0.9481326977771802	-0.9634231386438888	0.04155643359897447	-0.4870111231615235	-0.4490090416967461	0.04812579851515525	1.9531122700200436
第1852回	1	4	1	24.83	10	35	-0.9034248879912523	1.7405313893186287	-0.8869017802307427	0.6043609499119308	0.7333388820061355	-0.5678360548421288	3.5308580575406237
第1851回	1	4	1	20.83	2	33	-0.9034248879912523	1.7405313893186287	-0.8869017802307427	-0.24166391293570877	-0.8431250162643733	-0.9784772904136516	3.5308580575406237
第1850回	1	4	1	20.5	14	31	-0.9034248879912523	1.7405313893186287	-0.8869017802307427	-0.3114609641206387	1.52157083114139	-1.3891185259851744	3.5308580575406237
第1849回	0	5	1	25.33	15	36	-1.8292036808754686	2.641849565306135	-0.8869017802307427	0.7101140577678857	1.7186288184252034	-0.3625154370563675	5.3579550264123466
第1848回	2	2	2	25.17	11	43	0.02235390489296395	-0.062104962656382955	0.04155643359897447	0.676273063253981	0.9303968692899491	1.0747288874439622	0.12601530114832138
第1847回	3	1	2	20.0	1	37	0.9481326977771802	-0.9634231386438888	0.04155643359897447	-0.4172140719765936	-1.040183003548187	-0.15719481927060613	1.9531122700200436
第1846回	0	3	3	30.83	20	41	-1.8292036808754686	0.839213213331123	0.9700146474286917	1.8733982441833903	2.7039187548442714	0.6640876518724393	3.638431541635283
第1845回	2	3	1	18.67	5	35	0.02235390489296395	0.839213213331123	-0.8869017802307427	-0.6985173388734334	-0.25195105441293253	-0.5678360548421288	1.7484688984548296
第1844回	1	3	2	24.0	3	42	-0.9034248879912523	0.839213213331123	0.04155643359897447	0.42881079087104595	-0.6460670289805597	0.8694082696582007	1.7841945349213497
第1843回	2	2	2	20.83	3	41	0.02235390489296395	-0.062104962656382955	0.04155643359897447	-0.24166391293570877	-0.6460670289805597	0.6640876518724393	0.12601530114832138
第1842回	1	4	1	23.33	7	42	-0.9034248879912523	1.7405313893186287	-0.8869017802307427	0.287101626344066	0.1421649201546947	0.8694082696582007	3.5308580575406237
第1841回	1	2	3	28.0	12	42	-0.9034248879912523	-0.062104962656382955	0.9700146474286917	1.2748356537186856	1.1274548565737628	0.8694082696582007	1.935544498076327
第1840回	1	2	3	27.67	11	43	-0.9034248879912523	-0.062104962656382955	0.9700146474286917	1.2050386025337556	0.9303968692899491	1.0747288874439622	1.935544498076327
第1839回	3	2	1	15.0	2	33	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-1.474745150536143	-0.8431250162643733	-0.9784772904136516	1.897139440664306
第1838回	2	2	2	23.0	9	42	0.02235390489296395	-0.062104962656382955	0.04155643359897447	0.21730457515913607	0.5362808947223219	0.8694082696582007	0.12601530114832138
第1837回	2	3	1	19.17	3	39	0.02235390489296395	0.839213213331123	-0.8869017802307427	-0.5927642310174784	-0.6460670289805597	0.25344641630091663	1.7484688984548296
第1836回	3	3	0	13.17	1	26	0.9481326977771802	0.839213213331123	-1.81535999406046	-1.8618015252889382	-1.040183003548187	-2.4157216149139815	3.6027059051687633
第1835回	0	3	3	30.5	23	43	-1.8292036808754686	0.839213213331123	0.9700146474286917	1.8036011929984603	3.295092716695713	1.0747288874439622	3.638431541635283
第1834回	1	4	1	22.0	12	41	-0.9034248879912523	1.7405313893186287	-0.8869017802307427	0.005798359447226177	1.1274548565737628	0.6640876518724393	3.5308580575406237
第1833回	2	2	2	22.0	5	40	0.02235390489296395	-0.062104962656382955	0.04155643359897447	0.005798359447226177	-0.25195105441293253	0.458767034086678	0.12601530114832138
第1832回	1	3	2	24.17	4	40	-0.9034248879912523	0.839213213331123	0.04155643359897447	0.46476684754207104	-0.4490090416967461	0.458767034086678	1.7841945349213497
第1831回	1	3	2	26.5	12	41	-0.9034248879912523	0.839213213331123	0.04155643359897447	0.9575763301508207	1.1274548565737628	0.6640876518724393	1.7841945349213497
第1830回	1	4	1	22.17	10	37	-0.9034248879912523	1.7405313893186287	-0.8869017802307427	0.041754416118251224	0.7333388820061355	-0.15719481927060613	3.5308580575406237
第1829回	1	1	4	31.17	8	43	-0.9034248879912523	-0.9634231386438888	1.898472861258409	1.9453103575254402	0.3392229074385083	1.0747288874439622	3.7653208878935502
第1828回	1	4	1	18.33	1	30	-0.9034248879912523	1.7405313893186287	-0.8869017802307427	-0.7704294522154835	-1.040183003548187	-1.5944391437709358	3.5308580575406237
第1827回	2	3	1	16.33	1	30	0.02235390489296395	0.839213213331123	-0.8869017802307427	-1.1934418836393033	-1.040183003548187	-1.5944391437709358	1.7484688984548296
第1826回	3	1	2	19.83	1	42	0.9481326977771802	-0.9634231386438888	0.04155643359897447	-0.45317012864761863	-1.040183003548187	0.8694082696582007	1.9531122700200436
第1825回	1	3	2	24.33	9	41	-0.9034248879912523	0.839213213331123	0.04155643359897447	0.49860784205597586	0.5362808947223219	0.6640876518724393	1.7841945349213497
第1824回	1	4	1	22.17	3	42	-0.9034248879912523	1.7405313893186287	-0.8869017802307427	0.041754416118251224	-0.6460670289805597	0.8694082696582007	3.5308580575406237
第1823回	2	4	0	16.17	3	29	0.02235390489296395	1.7405313893186287	-1.81535999406046	-1.2272828781532081	-0.6460670289805597	-1.7997597615566971	3.5782452882720523
第1822回	4	1	1	13.17	1	31	1.8739114906613967	-0.9634231386438888	-0.8869017802307427	-1.8618015252889382	-1.040183003548187	-1.3891185259851744	3.724236409536028
第1821回	0	3	3	30.0	18	40	-1.8292036808754686	0.839213213331123	0.9700146474286917	1.6978480851425053	2.3098027802766445	0.458767034086678	3.638431541635283
第1820回	5	1	0	10.5	2	25	2.799690283545613	-0.9634231386438888	-1.81535999406046	-2.426523121239738	-0.8431250162643733	-2.6210422326997427	5.578473416249961
第1819回	2	2	2	21.0	2	41	0.02235390489296395	-0.062104962656382955	0.04155643359897447	-0.2057078562646837	-0.8431250162643733	0.6640876518724393	0.12601530114832138
第1818回	1	4	1	21.33	11	32	-0.9034248879912523	1.7405313893186287	-0.8869017802307427	-0.1359108050797538	0.9303968692899491	-1.183797908199413	3.5308580575406237
第1817回	2	1	3	26.83	6	41	0.02235390489296395	-0.9634231386438888	0.9700146474286917	1.0273733813357506	-0.05489306712911891	0.6640876518724393	1.9557916909655444
第1816回	3	3	0	18.5	7	29	0.9481326977771802	0.839213213331123	-1.81535999406046	-0.7344733955444585	0.1421649201546947	-1.7997597615566971	3.6027059051687633
第1815回	1	1	4	29.0	1	42	-0.9034248879912523	-0.9634231386438888	1.898472861258409	1.4863418694305954	-1.040183003548187	0.8694082696582007	3.7653208878935502
第1814回	0	5	1	23.17	15	35	-1.8292036808754686	2.641849565306135	-0.8869017802307427	0.2532606318301611	1.7186288184252034	-0.5678360548421288	5.3579550264123466
第1813回	4	0	2	14.67	1	32	1.8739114906613967	-1.8647413146313947	0.04155643359897447	-1.5445422017210735	-1.040183003548187	-1.183797908199413	3.780209238891766
第1812回	2	2	2	24.67	8	43	0.02235390489296395	-0.062104962656382955	0.04155643359897447	0.5705199553980259	0.3392229074385083	1.0747288874439622	0.12601530114832138
第1811回	1	3	2	25.33	11	41	-0.9034248879912523	0.839213213331123	0.04155643359897447	0.7101140577678857	0.9303968692899491	0.6640876518724393	1.7841945349213497
第1810回	2	3	1	17.0	2	36	0.02235390489296395	0.839213213331123	-0.8869017802307427	-1.0517327191123234	-0.8431250162643733	-0.3625154370563675	1.7484688984548296
第1809回	2	2	2	22.33	7	37	0.02235390489296395	-0.062104962656382955	0.04155643359897447	0.07559541063215608	0.1421649201546947	-0.15719481927060613	0.12601530114832138
第1808回	2	1	3	27.5	13	43	0.02235390489296395	-0.9634231386438888	0.9700146474286917	1.1690825458627305	1.3245128438575764	1.0747288874439622	1.9557916909655444
第1807回	1	1	4	30.83	14	43	-0.9034248879912523	-0.9634231386438888	1.898472861258409	1.8733982441833903	1.52157083114139	1.0747288874439622	3.7653208878935502
第1806回	2	3	1	19.67	5	43	0.02235390489296395	0.839213213331123	-0.8869017802307427	-0.4870111231615235	-0.25195105441293253	1.0747288874439622	1.7484688984548296
第1805回	1	3	2	24.17	3	40	-0.9034248879912523	0.839213213331123	0.04155643359897447	0.46476684754207104	-0.6460670289805597	0.458767034086678	1.7841945349213497
第1804回	3	2	1	19.67	9	34	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-0.4870111231615235	0.5362808947223219	-0.7731566726278902	1.897139440664306
第1803回	4	2	0	12.0	1	25	1.8739114906613967	-0.062104962656382955	-1.81535999406046	-2.109263797671873	-1.040183003548187	-2.6210422326997427	3.75137644737824
第1802回	4	1	1	18.17	7	39	1.8739114906613967	-0.9634231386438888	-0.8869017802307427	-0.8042704467293884	0.1421649201546947	0.25344641630091663	3.724236409536028
第1801回	2	4	0	18.17	2	28	0.02235390489296395	1.7405313893186287	-1.81535999406046	-0.8042704467293884	-0.8431250162643733	-2.0050803793424588	3.5782452882720523
第1800回	2	1	3	24.33	7	40	0.02235390489296395	-0.9634231386438888	0.9700146474286917	0.49860784205597586	0.1421649201546947	0.458767034086678	1.9557916909655444
第1799回	1	4	1	20.5	13	35	-0.9034248879912523	1.7405313893186287	-0.8869017802307427	-0.3114609641206387	1.3245128438575764	-0.5678360548421288	3.5308580575406237
第1798回	3	1	2	17.17	1	40	0.9481326977771802	-0.9634231386438888	0.04155643359897447	-1.0157766624412983	-1.040183003548187	0.458767034086678	1.9531122700200436
第1797回	2	1	3	24.67	2	42	0.02235390489296395	-0.9634231386438888	0.9700146474286917	0.5705199553980259	-0.8431250162643733	0.8694082696582007	1.9557916909655444
第1796回	2	3	1	19.17	4	37	0.02235390489296395	0.839213213331123	-0.8869017802307427	-0.5927642310174784	-0.4490090416967461	-0.15719481927060613	1.7484688984548296
